#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
17523166343000,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523200166200,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523232891700,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523265414100,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523298252300,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523331211400,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523364287700,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523397754100,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523430923600,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523463328700,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523496539200,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523529309700,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523562398300,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523595242900,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523628305200,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523661770500,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523694367700,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523727417800,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523760392100,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523793824200,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523828347600,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523859994500,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
17523892630200,-0.33132106,0.5843494,0.6618914,-0.4254681144506676,0.04717411572745097,0.8961912844728401,0.11658759807993134
